source,interaction,target
UBB_UBE2D3,1,TRIM32
RPS27A_UBE2N,1,TRIM32
UBA52_UBE2E1,1,TRIM32
RPS27A_UBE2V1,1,TRIM32
UBC_UBE2Z,1,TRIM32
RPS27A_UBE2H,1,TRIM32
RPS27A_UBE2L5,1,TRIM32
UBA52_UBE2N,1,TRIM32
RPS27A_UBE2D3,1,TRIM32
RPS27A_UBE2R2,1,TRIM32
UBC_UBE2E2,1,TRIM32
UBA52_UBE2W,1,TRIM32
UBC_UBE2L3,1,TRIM32
UBB_UBE2D2,1,TRIM32
UBB_UBE2M,1,TRIM32
RPS27A_UBE2V2,1,TRIM32
RPS27A_UBE2NL,1,TRIM32
BIRC6_UBB,1,TRIM32
UBC_UBE2L6,1,TRIM32
RPS27A_UBE2G2,1,TRIM32
UBA52_UBE2Q1,1,TRIM32
UBC_UBE2M,1,TRIM32
RPS27A_UBE2J1,1,TRIM32
UBC_UBE2E1,1,TRIM32
UBA52_UBE2E2,1,TRIM32
UBC_UBE2Q2,1,TRIM32
RPS27A_UBE2D1,1,TRIM32
UBA52_UBE2G2,1,TRIM32
UBC_UBE2K,1,TRIM32
UBA52_UBE2NL,1,TRIM32
RPS27A_UBE2E1,1,TRIM32
UBB_UBE2J1,1,TRIM32
UBA52_UBE2E3,1,TRIM32
UBB_UBE2K,1,TRIM32
UBC_UBE2V2,1,TRIM32
UBB_UBE2W,1,TRIM32
UBC_UBE2L5,1,TRIM32
UBA52_UBE2R2,1,TRIM32
UBA52_UBE2K,1,TRIM32
UBB_UBE2N,1,TRIM32
UBB_UBE2V2,1,TRIM32
UBA52_UBE2Q2,1,TRIM32
UBA52_UBE2C,1,TRIM32
RPS27A_UBE2A,1,TRIM32
UBC_UBE2G1,1,TRIM32
UBB_UBE2Z,1,TRIM32
UBC_UBE2J2,1,TRIM32
RPS27A_UBE2E3,1,TRIM32
UBC_UBE2R2,1,TRIM32
RPS27A_UBE2Z,1,TRIM32
UBC_UBE2T,1,TRIM32
UBB_UBE2E1,1,TRIM32
UBA52_UBE2M,1,TRIM32
UBB_UBE2D1,1,TRIM32
UBC_UBE2D2,1,TRIM32
UBB_UBE2L3,1,TRIM32
RPS27A_UBE2J2,1,TRIM32
UBC_UBE2N,1,TRIM32
UBA52_UBE2D4,1,TRIM32
UBC_UBE2G2,1,TRIM32
RPS27A_UBE2W,1,TRIM32
BIRC6_UBC,1,TRIM32
RPS27A_UBE2E2,1,TRIM32
UBB_UBE2A,1,TRIM32
UBC_UBE2C,1,TRIM32
UBB_UBE2E3,1,TRIM32
UBB_UBE2NL,1,TRIM32
RPS27A_UBE2S,1,TRIM32
UBB_UBE2R2,1,TRIM32
UBC_UBE2Q1,1,TRIM32
UBA52_UBE2A,1,TRIM32
RPS27A_UBE2B,1,TRIM32
UBB_UBE2G1,1,TRIM32
UBB_UBE2Q2,1,TRIM32
RPS27A_UBE2Q2,1,TRIM32
UBB_UBE2T,1,TRIM32
UBC_UBE2D3,1,TRIM32
BIRC6_UBA52,1,TRIM32
UBA52_UBE2H,1,TRIM32
UBA52_UBE2D1,1,TRIM32
UBA52_UBE2I,1,TRIM32
UBA52_UBE2U,1,TRIM32
UBB_UBE2V1,1,TRIM32
RPS27A_UBE2C,1,TRIM32
UBA52_UBE2V2,1,TRIM32
UBA52_UBE2L3,1,TRIM32
RPS27A_UBE2D4,1,TRIM32
UBA52_UBE2D3,1,TRIM32
UBA52_UBE2J2,1,TRIM32
RPS27A_UBE2T,1,TRIM32
UBB_UBE2S,1,TRIM32
UBC_UBE2U,1,TRIM32
UBC_UBE2S,1,TRIM32
UBB_UBE2I,1,TRIM32
UBA52_UBE2L6,1,TRIM32
UBC_UBE2I,1,TRIM32
UBA52_UBE2D2,1,TRIM32
UBC_UBE2E3,1,TRIM32
RPS27A_UBE2Q1,1,TRIM32
RPS27A_UBE2M,1,TRIM32
UBC_UBE2D4,1,TRIM32
UBB_UBE2B,1,TRIM32
UBB_UBE2L5,1,TRIM32
BIRC6_RPS27A,1,TRIM32
UBC_UBE2NL,1,TRIM32
RPS27A_UBE2U,1,TRIM32
PRKCA,-1,PIP5K1B
RPS6KA1,1,CDC25B
FGG,-1,VTN
PMP22,1,MPZ
PTAFR,1,GNAS
GRK3,-1,OPRM1
MMP13,-1,FGA
LTA,1,LTBR
MAPK8,1,SYT4
PCDHA10,1,PCDHGA11
DZIP3,1,H2AC6
TRIM71,-1,TP53
CAV3_DAG1_DMD_DTNA_DTNB_LAMA2_NOS1_SGCA_SGCB_SGCD_SGCG_SNTA1_SNTB1_SNTB2_SNTG1_SNTG2,1,GABRA1_GABRB1_GABRG2
NPFFR1,1,GNAI1
PTPN1,-1,PITX1
MAPK1,-1,AR
UBB_UBE2G2,1,RNF14
UBA52_UBE2G1,1,RNF14
UBA52_UBE2V1,1,RNF14
UBA52_UBE2S,1,RNF14
UBB_UBE2H,1,RNF14
UBC_UBE2V1,1,RNF14
UBC_UBE2W,1,RNF14
UBB_UBE2U,1,RNF14
UBA52_UBE2T,1,RNF14
RPS27A_UBE2I,1,RNF14
UBA52_UBE2J1,1,RNF14
UBA52_UBE2L5,1,RNF14
UBC_UBE2J1,1,RNF14
UBC_UBE2A,1,RNF14
UBB_UBE2C,1,RNF14
UBC_UBE2D1,1,RNF14
UBB_UBE2Q1,1,RNF14
RPS27A_UBE2G1,1,RNF14
RPS27A_UBE2D2,1,RNF14
UBC_UBE2B,1,RNF14
UBB_UBE2E2,1,RNF14
UBA52_UBE2Z,1,RNF14
RPS27A_UBE2L3,1,RNF14
UBA52_UBE2B,1,RNF14
UBB_UBE2L6,1,RNF14
UBC_UBE2H,1,RNF14
UBB_UBE2J2,1,RNF14
RPS27A_UBE2L6,1,RNF14
UBB_UBE2D4,1,RNF14
RPS27A_UBE2K,1,RNF14
UBB_UBE2D3,1,RNF14
RPS27A_UBE2N,1,RNF14
UBA52_UBE2E1,1,RNF14
RPS27A_UBE2V1,1,RNF14
UBC_UBE2Z,1,RNF14
RPS27A_UBE2H,1,RNF14
RPS27A_UBE2L5,1,RNF14
UBA52_UBE2N,1,RNF14
RPS27A_UBE2D3,1,RNF14
RPS27A_UBE2R2,1,RNF14
UBC_UBE2E2,1,RNF14
UBA52_UBE2W,1,RNF14
UBC_UBE2L3,1,RNF14
UBB_UBE2D2,1,RNF14
UBB_UBE2M,1,RNF14
RPS27A_UBE2V2,1,RNF14
RPS27A_UBE2NL,1,RNF14
BIRC6_UBB,1,RNF14
UBC_UBE2L6,1,RNF14
RPS27A_UBE2G2,1,RNF14
UBA52_UBE2Q1,1,RNF14
UBC_UBE2M,1,RNF14
RPS27A_UBE2J1,1,RNF14
UBC_UBE2E1,1,RNF14
UBA52_UBE2E2,1,RNF14
UBC_UBE2Q2,1,RNF14
RPS27A_UBE2D1,1,RNF14
UBA52_UBE2G2,1,RNF14
UBC_UBE2K,1,RNF14
UBA52_UBE2NL,1,RNF14
RPS27A_UBE2E1,1,RNF14
UBB_UBE2J1,1,RNF14
UBA52_UBE2E3,1,RNF14
UBB_UBE2K,1,RNF14
UBC_UBE2V2,1,RNF14
UBB_UBE2W,1,RNF14
UBC_UBE2L5,1,RNF14
UBA52_UBE2R2,1,RNF14
UBA52_UBE2K,1,RNF14
UBB_UBE2N,1,RNF14
UBB_UBE2V2,1,RNF14
UBA52_UBE2Q2,1,RNF14
UBA52_UBE2C,1,RNF14
RPS27A_UBE2A,1,RNF14
UBC_UBE2G1,1,RNF14
UBB_UBE2Z,1,RNF14
UBC_UBE2J2,1,RNF14
RPS27A_UBE2E3,1,RNF14
UBC_UBE2R2,1,RNF14
RPS27A_UBE2Z,1,RNF14
UBC_UBE2T,1,RNF14
UBB_UBE2E1,1,RNF14
UBA52_UBE2M,1,RNF14
UBB_UBE2D1,1,RNF14
UBC_UBE2D2,1,RNF14
UBB_UBE2L3,1,RNF14
RPS27A_UBE2J2,1,RNF14
UBC_UBE2N,1,RNF14
UBA52_UBE2D4,1,RNF14
UBC_UBE2G2,1,RNF14
RPS27A_UBE2W,1,RNF14
BIRC6_UBC,1,RNF14
RPS27A_UBE2E2,1,RNF14
UBB_UBE2A,1,RNF14
UBC_UBE2C,1,RNF14
UBB_UBE2E3,1,RNF14
UBB_UBE2NL,1,RNF14
RPS27A_UBE2S,1,RNF14
UBB_UBE2R2,1,RNF14
UBC_UBE2Q1,1,RNF14
UBA52_UBE2A,1,RNF14
RPS27A_UBE2B,1,RNF14
UBB_UBE2G1,1,RNF14
UBB_UBE2Q2,1,RNF14
RPS27A_UBE2Q2,1,RNF14
UBB_UBE2T,1,RNF14
UBC_UBE2D3,1,RNF14
BIRC6_UBA52,1,RNF14
UBA52_UBE2H,1,RNF14
UBA52_UBE2D1,1,RNF14
UBA52_UBE2I,1,RNF14
UBA52_UBE2U,1,RNF14
UBB_UBE2V1,1,RNF14
RPS27A_UBE2C,1,RNF14
UBA52_UBE2V2,1,RNF14
UBA52_UBE2L3,1,RNF14
RPS27A_UBE2D4,1,RNF14
UBA52_UBE2D3,1,RNF14
UBA52_UBE2J2,1,RNF14
RPS27A_UBE2T,1,RNF14
UBB_UBE2S,1,RNF14
UBC_UBE2U,1,RNF14
UBC_UBE2S,1,RNF14
UBB_UBE2I,1,RNF14
UBA52_UBE2L6,1,RNF14
UBC_UBE2I,1,RNF14
UBA52_UBE2D2,1,RNF14
UBC_UBE2E3,1,RNF14
RPS27A_UBE2Q1,1,RNF14
RPS27A_UBE2M,1,RNF14
UBC_UBE2D4,1,RNF14
UBB_UBE2B,1,RNF14
UBB_UBE2L5,1,RNF14
BIRC6_RPS27A,1,RNF14
UBC_UBE2NL,1,RNF14
RPS27A_UBE2U,1,RNF14
P2RY13,1,GNA15
UBR5,-1,TOPBP1
UBC_UBE2V1,1,ZNRF3
SRC,-1,RHOA
CAMK1,1,DNM1L
TBK1,1,PRPS2
AKT1,1,NCF1
LHFPL5,1,PIEZO1_PIEZO2_TMC1_TMC2
ATR,1,USP28
HMOX2,-1,HBA1
LAT,1,PIK3CA
MAPK3,-1,UBTF
SRP54,1,SRSF2
FES,1,PECAM1
PPP1CA,-1,MAPK3
UBB_UBE2G2,1,ZNRF3
UBA52_UBE2G1,1,ZNRF3
UBA52_UBE2V1,1,ZNRF3
UBA52_UBE2S,1,ZNRF3
UBB_UBE2H,1,ZNRF3
UBC_UBE2W,1,ZNRF3
UBB_UBE2U,1,ZNRF3
UBA52_UBE2T,1,ZNRF3
RPS27A_UBE2I,1,ZNRF3
UBA52_UBE2J1,1,ZNRF3
UBA52_UBE2L5,1,ZNRF3
UBC_UBE2J1,1,ZNRF3
UBC_UBE2A,1,ZNRF3
UBB_UBE2C,1,ZNRF3
UBC_UBE2D1,1,ZNRF3
UBB_UBE2Q1,1,ZNRF3
RPS27A_UBE2G1,1,ZNRF3
RPS27A_UBE2D2,1,ZNRF3
UBC_UBE2B,1,ZNRF3
UBB_UBE2E2,1,ZNRF3
UBA52_UBE2Z,1,ZNRF3
RPS27A_UBE2L3,1,ZNRF3
UBA52_UBE2B,1,ZNRF3
UBB_UBE2L6,1,ZNRF3
UBC_UBE2H,1,ZNRF3
UBB_UBE2J2,1,ZNRF3
RPS27A_UBE2L6,1,ZNRF3
UBB_UBE2D4,1,ZNRF3
RPS27A_UBE2K,1,ZNRF3
UBB_UBE2D3,1,ZNRF3
RPS27A_UBE2N,1,ZNRF3
UBA52_UBE2E1,1,ZNRF3
RPS27A_UBE2V1,1,ZNRF3
UBC_UBE2Z,1,ZNRF3
RPS27A_UBE2H,1,ZNRF3
RPS27A_UBE2L5,1,ZNRF3
UBA52_UBE2N,1,ZNRF3
RPS27A_UBE2D3,1,ZNRF3
RPS27A_UBE2R2,1,ZNRF3
UBC_UBE2E2,1,ZNRF3
UBA52_UBE2W,1,ZNRF3
UBC_UBE2L3,1,ZNRF3
UBB_UBE2D2,1,ZNRF3
UBB_UBE2M,1,ZNRF3
RPS27A_UBE2V2,1,ZNRF3
RPS27A_UBE2NL,1,ZNRF3
BIRC6_UBB,1,ZNRF3
UBC_UBE2L6,1,ZNRF3
RPS27A_UBE2G2,1,ZNRF3
UBA52_UBE2Q1,1,ZNRF3
UBC_UBE2M,1,ZNRF3
RPS27A_UBE2J1,1,ZNRF3
UBC_UBE2E1,1,ZNRF3
UBA52_UBE2E2,1,ZNRF3
UBC_UBE2Q2,1,ZNRF3
RPS27A_UBE2D1,1,ZNRF3
UBA52_UBE2G2,1,ZNRF3
UBC_UBE2K,1,ZNRF3
UBA52_UBE2NL,1,ZNRF3
RPS27A_UBE2E1,1,ZNRF3
UBB_UBE2J1,1,ZNRF3
UBA52_UBE2E3,1,ZNRF3
UBB_UBE2K,1,ZNRF3
UBC_UBE2V2,1,ZNRF3
UBB_UBE2W,1,ZNRF3
UBC_UBE2L5,1,ZNRF3
UBA52_UBE2R2,1,ZNRF3
UBA52_UBE2K,1,ZNRF3
UBB_UBE2N,1,ZNRF3
UBB_UBE2V2,1,ZNRF3
UBA52_UBE2Q2,1,ZNRF3
UBA52_UBE2C,1,ZNRF3
RPS27A_UBE2A,1,ZNRF3
UBC_UBE2G1,1,ZNRF3
UBB_UBE2Z,1,ZNRF3
UBC_UBE2J2,1,ZNRF3
RPS27A_UBE2E3,1,ZNRF3
UBC_UBE2R2,1,ZNRF3
RPS27A_UBE2Z,1,ZNRF3
UBC_UBE2T,1,ZNRF3
UBB_UBE2E1,1,ZNRF3
UBA52_UBE2M,1,ZNRF3
UBB_UBE2D1,1,ZNRF3
UBC_UBE2D2,1,ZNRF3
UBB_UBE2L3,1,ZNRF3
RPS27A_UBE2J2,1,ZNRF3
UBC_UBE2N,1,ZNRF3
UBA52_UBE2D4,1,ZNRF3
UBC_UBE2G2,1,ZNRF3
RPS27A_UBE2W,1,ZNRF3
BIRC6_UBC,1,ZNRF3
RPS27A_UBE2E2,1,ZNRF3
UBB_UBE2A,1,ZNRF3
UBC_UBE2C,1,ZNRF3
UBB_UBE2E3,1,ZNRF3
UBB_UBE2NL,1,ZNRF3
RPS27A_UBE2S,1,ZNRF3
UBB_UBE2R2,1,ZNRF3
UBC_UBE2Q1,1,ZNRF3
UBA52_UBE2A,1,ZNRF3
RPS27A_UBE2B,1,ZNRF3
UBB_UBE2G1,1,ZNRF3
UBB_UBE2Q2,1,ZNRF3
RPS27A_UBE2Q2,1,ZNRF3
UBB_UBE2T,1,ZNRF3
UBC_UBE2D3,1,ZNRF3
BIRC6_UBA52,1,ZNRF3
UBA52_UBE2H,1,ZNRF3
UBA52_UBE2D1,1,ZNRF3
UBA52_UBE2I,1,ZNRF3
UBA52_UBE2U,1,ZNRF3
UBB_UBE2V1,1,ZNRF3
RPS27A_UBE2C,1,ZNRF3
UBA52_UBE2V2,1,ZNRF3
UBA52_UBE2L3,1,ZNRF3
RPS27A_UBE2D4,1,ZNRF3
UBA52_UBE2D3,1,ZNRF3
UBA52_UBE2J2,1,ZNRF3
RPS27A_UBE2T,1,ZNRF3
UBB_UBE2S,1,ZNRF3
UBC_UBE2U,1,ZNRF3
UBC_UBE2S,1,ZNRF3
UBB_UBE2I,1,ZNRF3
UBA52_UBE2L6,1,ZNRF3
UBC_UBE2I,1,ZNRF3
UBA52_UBE2D2,1,ZNRF3
UBC_UBE2E3,1,ZNRF3
RPS27A_UBE2Q1,1,ZNRF3
RPS27A_UBE2M,1,ZNRF3
UBC_UBE2D4,1,ZNRF3
UBB_UBE2B,1,ZNRF3
UBB_UBE2L5,1,ZNRF3
BIRC6_RPS27A,1,ZNRF3
UBC_UBE2NL,1,ZNRF3
RPS27A_UBE2U,1,ZNRF3
RBBP8,1,BABAM2_BARD1_BRCA1_BRCA2_BRCC3_RAD51
CTDSPL2,1,PDIK1L
SEMA3F,1,NRP2
CPSF1_CPSF2_CPSF3_CPSF4_FIP1L1,1,PAPOLB
UBA52_UBE2V1,1,TRIM69
UBA52_UBE2S,1,TRIM69
MAPK1,1,MAFA
CDON,1,MAPK14
MAPK1,1,APBB1
PRKAR1B,-1,PRKACB
DRD4,1,GNAO1
MAPK10,-1,STMN1
UBB_UBE2G2,1,TRIM69
UBA52_UBE2G1,1,TRIM69
PCDHA10,1,PCDHGC4
UBB_UBE2H,1,TRIM69
UBC_UBE2V1,1,TRIM69
UBC_UBE2W,1,TRIM69
UBB_UBE2U,1,TRIM69
UBA52_UBE2T,1,TRIM69
RPS27A_UBE2I,1,TRIM69
UBA52_UBE2J1,1,TRIM69
UBA52_UBE2L5,1,TRIM69
UBC_UBE2J1,1,TRIM69
UBC_UBE2A,1,TRIM69
UBB_UBE2C,1,TRIM69
UBC_UBE2D1,1,TRIM69
UBB_UBE2Q1,1,TRIM69
RPS27A_UBE2G1,1,TRIM69
RPS27A_UBE2D2,1,TRIM69
UBC_UBE2B,1,TRIM69
UBB_UBE2E2,1,TRIM69
UBA52_UBE2Z,1,TRIM69
RPS27A_UBE2L3,1,TRIM69
UBA52_UBE2B,1,TRIM69
UBB_UBE2L6,1,TRIM69
UBC_UBE2H,1,TRIM69
UBB_UBE2J2,1,TRIM69
RPS27A_UBE2L6,1,TRIM69
UBB_UBE2D4,1,TRIM69
RPS27A_UBE2K,1,TRIM69
UBB_UBE2D3,1,TRIM69
RPS27A_UBE2N,1,TRIM69
UBA52_UBE2E1,1,TRIM69
RPS27A_UBE2V1,1,TRIM69
UBC_UBE2Z,1,TRIM69
RPS27A_UBE2H,1,TRIM69
RPS27A_UBE2L5,1,TRIM69
UBA52_UBE2N,1,TRIM69
RPS27A_UBE2D3,1,TRIM69
RPS27A_UBE2R2,1,TRIM69
UBC_UBE2E2,1,TRIM69
UBA52_UBE2W,1,TRIM69
UBC_UBE2L3,1,TRIM69
UBB_UBE2D2,1,TRIM69
UBB_UBE2M,1,TRIM69
RPS27A_UBE2V2,1,TRIM69
RPS27A_UBE2NL,1,TRIM69
BIRC6_UBB,1,TRIM69
UBC_UBE2L6,1,TRIM69
RPS27A_UBE2G2,1,TRIM69
UBA52_UBE2Q1,1,TRIM69
UBC_UBE2M,1,TRIM69
RPS27A_UBE2J1,1,TRIM69
UBC_UBE2E1,1,TRIM69
UBA52_UBE2E2,1,TRIM69
UBC_UBE2Q2,1,TRIM69
RPS27A_UBE2D1,1,TRIM69
UBA52_UBE2G2,1,TRIM69
UBC_UBE2K,1,TRIM69
UBA52_UBE2NL,1,TRIM69
RPS27A_UBE2E1,1,TRIM69
UBB_UBE2J1,1,TRIM69
UBA52_UBE2E3,1,TRIM69
UBB_UBE2K,1,TRIM69
UBC_UBE2V2,1,TRIM69
UBB_UBE2W,1,TRIM69
UBC_UBE2L5,1,TRIM69
UBA52_UBE2R2,1,TRIM69
UBA52_UBE2K,1,TRIM69
UBB_UBE2N,1,TRIM69
UBB_UBE2V2,1,TRIM69
UBA52_UBE2Q2,1,TRIM69
UBA52_UBE2C,1,TRIM69
RPS27A_UBE2A,1,TRIM69
UBC_UBE2G1,1,TRIM69
UBB_UBE2Z,1,TRIM69
UBC_UBE2J2,1,TRIM69
RPS27A_UBE2E3,1,TRIM69
UBC_UBE2R2,1,TRIM69
RPS27A_UBE2Z,1,TRIM69
UBC_UBE2T,1,TRIM69
UBB_UBE2E1,1,TRIM69
UBA52_UBE2M,1,TRIM69
UBB_UBE2D1,1,TRIM69
UBC_UBE2D2,1,TRIM69
UBB_UBE2L3,1,TRIM69
RPS27A_UBE2J2,1,TRIM69
UBC_UBE2N,1,TRIM69
UBA52_UBE2D4,1,TRIM69
UBC_UBE2G2,1,TRIM69
RPS27A_UBE2W,1,TRIM69
BIRC6_UBC,1,TRIM69
RPS27A_UBE2E2,1,TRIM69
UBB_UBE2A,1,TRIM69
UBC_UBE2C,1,TRIM69
UBB_UBE2E3,1,TRIM69
UBB_UBE2NL,1,TRIM69
RPS27A_UBE2S,1,TRIM69
UBB_UBE2R2,1,TRIM69
UBC_UBE2Q1,1,TRIM69
UBA52_UBE2A,1,TRIM69
RPS27A_UBE2B,1,TRIM69
UBB_UBE2G1,1,TRIM69
UBB_UBE2Q2,1,TRIM69
RPS27A_UBE2Q2,1,TRIM69
UBB_UBE2T,1,TRIM69
UBC_UBE2D3,1,TRIM69
BIRC6_UBA52,1,TRIM69
UBA52_UBE2H,1,TRIM69
UBA52_UBE2D1,1,TRIM69
UBA52_UBE2I,1,TRIM69
UBA52_UBE2U,1,TRIM69
UBB_UBE2V1,1,TRIM69
RPS27A_UBE2C,1,TRIM69
UBA52_UBE2V2,1,TRIM69
UBA52_UBE2L3,1,TRIM69
RPS27A_UBE2D4,1,TRIM69
UBA52_UBE2D3,1,TRIM69
UBA52_UBE2J2,1,TRIM69
RPS27A_UBE2T,1,TRIM69
UBB_UBE2S,1,TRIM69
UBC_UBE2U,1,TRIM69
UBC_UBE2S,1,TRIM69
UBB_UBE2I,1,TRIM69
UBA52_UBE2L6,1,TRIM69
UBC_UBE2I,1,TRIM69
UBA52_UBE2D2,1,TRIM69
UBC_UBE2E3,1,TRIM69
RPS27A_UBE2Q1,1,TRIM69
RPS27A_UBE2M,1,TRIM69
UBC_UBE2D4,1,TRIM69
UBB_UBE2B,1,TRIM69
UBB_UBE2L5,1,TRIM69
BIRC6_RPS27A,1,TRIM69
UBC_UBE2NL,1,TRIM69
RPS27A_UBE2U,1,TRIM69
CBLB,-1,IGF1R
P2RY13,1,GNA13
PTPN3,-1,VCP
UBA6_UBB,1,UBE2D1
RPS27A_UBA6,1,UBE2D1
UBA6_UBC,1,UBE2D1
UBA52_UBA6,1,UBE2D1
UBB_UBE2G2,1,ZBTB12
UBA52_UBE2G1,1,ZBTB12
UBA52_UBE2V1,1,ZBTB12
UBA52_UBE2S,1,ZBTB12
UBB_UBE2H,1,ZBTB12
UBC_UBE2V1,1,ZBTB12
UBC_UBE2W,1,ZBTB12
UBB_UBE2U,1,ZBTB12
UBA52_UBE2T,1,ZBTB12
RPS27A_UBE2I,1,ZBTB12
UBA52_UBE2J1,1,ZBTB12
UBA52_UBE2L5,1,ZBTB12
UBC_UBE2J1,1,ZBTB12
UBC_UBE2A,1,ZBTB12
UBB_UBE2C,1,ZBTB12
UBC_UBE2D1,1,ZBTB12
UBB_UBE2Q1,1,ZBTB12
RPS27A_UBE2G1,1,ZBTB12
RPS27A_UBE2D2,1,ZBTB12
UBC_UBE2B,1,ZBTB12
UBB_UBE2E2,1,ZBTB12
UBA52_UBE2Z,1,ZBTB12
RPS27A_UBE2L3,1,ZBTB12
UBA52_UBE2B,1,ZBTB12
UBB_UBE2L6,1,ZBTB12
UBC_UBE2H,1,ZBTB12
UBB_UBE2J2,1,ZBTB12
RPS27A_UBE2L6,1,ZBTB12
UBB_UBE2D4,1,ZBTB12
RPS27A_UBE2K,1,ZBTB12
UBB_UBE2D3,1,ZBTB12
RPS27A_UBE2N,1,ZBTB12
UBA52_UBE2E1,1,ZBTB12
RPS27A_UBE2V1,1,ZBTB12
UBC_UBE2Z,1,ZBTB12
RPS27A_UBE2H,1,ZBTB12
RPS27A_UBE2L5,1,ZBTB12
UBA52_UBE2N,1,ZBTB12
RPS27A_UBE2D3,1,ZBTB12
RPS27A_UBE2R2,1,ZBTB12
UBC_UBE2E2,1,ZBTB12
UBA52_UBE2W,1,ZBTB12
UBC_UBE2L3,1,ZBTB12
UBB_UBE2D2,1,ZBTB12
UBB_UBE2M,1,ZBTB12
RPS27A_UBE2V2,1,ZBTB12
RPS27A_UBE2NL,1,ZBTB12
BIRC6_UBB,1,ZBTB12
UBC_UBE2L6,1,ZBTB12
RPS27A_UBE2G2,1,ZBTB12
UBA52_UBE2Q1,1,ZBTB12
UBC_UBE2M,1,ZBTB12
RPS27A_UBE2J1,1,ZBTB12
UBC_UBE2E1,1,ZBTB12
UBA52_UBE2E2,1,ZBTB12
UBC_UBE2Q2,1,ZBTB12
RPS27A_UBE2D1,1,ZBTB12
UBA52_UBE2G2,1,ZBTB12
UBC_UBE2K,1,ZBTB12
UBA52_UBE2NL,1,ZBTB12
RPS27A_UBE2E1,1,ZBTB12
UBB_UBE2J1,1,ZBTB12
UBA52_UBE2E3,1,ZBTB12
UBB_UBE2K,1,ZBTB12
UBC_UBE2V2,1,ZBTB12
UBB_UBE2W,1,ZBTB12
UBC_UBE2L5,1,ZBTB12
UBA52_UBE2R2,1,ZBTB12
UBA52_UBE2K,1,ZBTB12
UBB_UBE2N,1,ZBTB12
UBB_UBE2V2,1,ZBTB12
UBA52_UBE2Q2,1,ZBTB12
UBA52_UBE2C,1,ZBTB12
RPS27A_UBE2A,1,ZBTB12
UBC_UBE2G1,1,ZBTB12
UBB_UBE2Z,1,ZBTB12
UBC_UBE2J2,1,ZBTB12
RPS27A_UBE2E3,1,ZBTB12
UBC_UBE2R2,1,ZBTB12
RPS27A_UBE2Z,1,ZBTB12
UBC_UBE2T,1,ZBTB12
UBB_UBE2E1,1,ZBTB12
UBA52_UBE2M,1,ZBTB12
UBB_UBE2D1,1,ZBTB12
UBC_UBE2D2,1,ZBTB12
UBB_UBE2L3,1,ZBTB12
RPS27A_UBE2J2,1,ZBTB12
UBC_UBE2N,1,ZBTB12
UBA52_UBE2D4,1,ZBTB12
UBC_UBE2G2,1,ZBTB12
RPS27A_UBE2W,1,ZBTB12
BIRC6_UBC,1,ZBTB12
RPS27A_UBE2E2,1,ZBTB12
UBB_UBE2A,1,ZBTB12
UBC_UBE2C,1,ZBTB12
UBB_UBE2E3,1,ZBTB12
UBB_UBE2NL,1,ZBTB12
RPS27A_UBE2S,1,ZBTB12
UBB_UBE2R2,1,ZBTB12
UBC_UBE2Q1,1,ZBTB12
UBA52_UBE2A,1,ZBTB12
RPS27A_UBE2B,1,ZBTB12
UBB_UBE2G1,1,ZBTB12
UBB_UBE2Q2,1,ZBTB12
RPS27A_UBE2Q2,1,ZBTB12
UBB_UBE2T,1,ZBTB12
UBC_UBE2D3,1,ZBTB12
BIRC6_UBA52,1,ZBTB12
UBA52_UBE2H,1,ZBTB12
UBA52_UBE2D1,1,ZBTB12
UBA52_UBE2I,1,ZBTB12
UBA52_UBE2U,1,ZBTB12
UBB_UBE2V1,1,ZBTB12
RPS27A_UBE2C,1,ZBTB12
UBA52_UBE2V2,1,ZBTB12
UBA52_UBE2L3,1,ZBTB12
RPS27A_UBE2D4,1,ZBTB12
UBA52_UBE2D3,1,ZBTB12
UBA52_UBE2J2,1,ZBTB12
RPS27A_UBE2T,1,ZBTB12
UBB_UBE2S,1,ZBTB12
UBC_UBE2U,1,ZBTB12
UBC_UBE2S,1,ZBTB12
UBB_UBE2I,1,ZBTB12
UBA52_UBE2L6,1,ZBTB12
UBC_UBE2I,1,ZBTB12
UBA52_UBE2D2,1,ZBTB12
UBC_UBE2E3,1,ZBTB12
RPS27A_UBE2Q1,1,ZBTB12
RPS27A_UBE2M,1,ZBTB12
UBC_UBE2D4,1,ZBTB12
UBB_UBE2B,1,ZBTB12
UBB_UBE2L5,1,ZBTB12
BIRC6_RPS27A,1,ZBTB12
UBC_UBE2NL,1,ZBTB12
RPS27A_UBE2U,1,ZBTB12
GNAI1,1,TNFAIP8
CREBBP_EP300_KAT2B,1,SMAD3
GRIN2C,1,GRIN1
MAPK3,-1,MBP
CUL7_RBX1_SKP1,-1,IRS1
ABL1,1,CKMT1B
BRCA1,1,MRE11_NBN_RAD50
PTPRG,-1,PDGFRB
MAPK8,-1,EEF1A2
PTPN11,-1,GRIN2B
DLGAP2,1,SHANK3
FBXL5,-1,IREB2
HDLBP,1,CTCF
HMGB1,1,HOXD11
DCC,1,CACNA1D
EIF2S2,1,EGLN1
CUL1,1,RNF7
FLNA,1,MAP2K7
VEGFC,1,NRP2
DAB2IP,1,GSK3B
PTBP2,-1,SRC
KLC2,1,FYCO1
